ham,rus,ver,per,lec,sai,gas,tsu,ric,nor,oco,alo,vet,str,lat,alb,bot,zho,mag,sch,
202.469,202.313,204.140,202.762,206.018,203.501,200.189,200.642,200.318,200.882,200.630,201.412,200.555,198.300,200.125,201.691,201.512,201.641,
239.001,239.454,242.191,241.481,242.556,241.841,237.796,,235.232,239.629,238.729,236.876,235.334,227.892,235.528,236.503,236.642,239.562,
232.039,233.152,232.633,234.305,236.740,,229.669,227.985,230.449,231.018,230.399,235.024,223.042,227.304,226.518,230.064,232.707,230.198,228.729,
,,,,,,,,,,,,,,,,,,,
